CaseOrder,techie,port_modem,tablet,phone,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,internet_service_DSL,internet_service_Fiber Optic,const
1535,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1
9987,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1
9531,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1
9347,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1
3995,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1
8470,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1
7437,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1
5384,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1
1712,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1
3210,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1
8536,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1
8745,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
6156,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
386,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
9210,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1
4016,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1
8850,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1
8693,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1
969,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1
5411,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1
2702,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1
8036,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1
5688,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1
6655,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1
3278,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1
3850,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1
2433,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1
9188,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1
348,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1
4375,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1
6866,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1
106,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1
6535,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1
2423,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1
6844,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1
5074,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
8739,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1
2648,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1
5961,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
3698,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1
1055,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1
189,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1175,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1
2540,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1
2546,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1
5949,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1
3973,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1
8487,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1
4248,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1
9434,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
3862,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1
8519,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
5676,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1
3172,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1
3041,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1
989,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1
4677,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
7106,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
1687,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1
3751,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1
4525,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1
2492,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1
2304,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1
525,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1
3702,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1
4765,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1
8028,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1
6088,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1
4341,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1
6834,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1
597,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1
6476,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1
3994,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
5831,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1
2678,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1
2081,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1
6244,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1
3452,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1
4613,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1
4063,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1
2801,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
339,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
5674,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1
6398,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1
8415,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1
2694,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1
1661,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1
9800,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1
9648,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1
5553,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1
3829,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
7053,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1
4500,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1
5175,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1
9907,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1
1026,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1
9024,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1
609,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1
5424,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1
6688,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1
207,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1
7683,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1
722,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1
5975,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1
6753,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1
4622,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1
7849,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1
9038,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1
8061,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1
7837,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1
5114,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1
1347,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1
7264,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4465,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1
5044,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1
586,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1
6894,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1
3178,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1
7456,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1
1070,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1
3538,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1
8336,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1
6017,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1
3425,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1
5105,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1
4471,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1
4992,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3238,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1
9802,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1
2880,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1
9773,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1
3511,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1
4955,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1
6267,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1
6318,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
5397,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1
7378,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1
3375,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1
5062,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1
9364,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1
1780,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1
8938,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1
9432,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1
6107,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1
2479,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1
4177,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
379,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
1559,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
3144,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1
4985,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
9069,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1
2961,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
5520,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
6757,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1
8664,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
366,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1
5588,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
255,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1
7039,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1
3517,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1
1265,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1
6601,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1
2843,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
1750,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1
9025,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1
9694,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
5704,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1
3169,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1
9815,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1
1056,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1
5229,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1
8520,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1
9734,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1
7327,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1
7668,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
8057,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
6763,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1
7962,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1
3342,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1
2404,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1
4602,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1
5445,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1
8933,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1
9031,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
8965,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1
410,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1
3205,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1
7489,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1
1415,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1
834,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1
9765,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1
1129,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1
7261,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1
5190,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1
8721,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1
4846,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
8017,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1
331,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1
2489,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1
7482,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1
8129,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1
3814,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1
214,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1
2471,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1
7842,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1
9316,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1
2152,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1
6127,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1
4321,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1
7606,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1
6383,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1
7093,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1
7991,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1
1675,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1
3066,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1
2199,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1
6350,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1
403,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1
9379,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1
3756,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1
9429,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1
792,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1
2706,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1
9332,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1
8101,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1
4286,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1
4753,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1
711,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1
2867,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1
5808,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
8230,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
1239,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1
2391,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1
7861,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1
6375,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1
2220,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1
4939,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1
1195,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1
1533,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1044,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1
1651,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1
5459,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1
2637,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1
4160,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1
8638,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
2023,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1
8509,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1
8808,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1
3530,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1
5399,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1
9291,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1
2154,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
3082,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1
5205,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5769,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1
6699,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1
8436,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
512,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
6080,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1
2756,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1
3064,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1
8205,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1
5990,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
7558,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1
913,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1
1632,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1
3638,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1
1288,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1
3926,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1
2986,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1
6236,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1
4337,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1
5020,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1
8359,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
8674,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1
5928,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1
8612,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
9728,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1
4966,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1
3373,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1
316,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1
9545,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1
5496,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1
3798,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1
5235,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1
3193,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1
2463,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1
1839,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1
9300,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1
1079,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1
3573,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1
5228,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1
3518,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1
7591,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1
7815,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1
2098,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1
7871,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
8875,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1
7137,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
8758,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
1723,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1
9950,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1
3198,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1
2627,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1
5964,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1
1994,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
311,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1
5620,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1
1210,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1
2800,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1
5377,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1
6297,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1
7960,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1
1653,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1
9680,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1
1547,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1
8821,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1
8093,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1
2148,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
9801,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1
873,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
9726,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1
5549,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1
7689,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1
2283,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1
5382,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1
7758,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1
3898,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1
9094,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
2229,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
7425,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
2073,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1
9822,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1
7404,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1
8989,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1
750,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1
3341,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1
5712,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1
7359,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
4271,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1
5770,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1
9179,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1
5920,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1
1131,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1
7691,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1
219,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1
397,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1
7519,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
746,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1
5201,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
9150,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1
7857,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1
7834,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1
3719,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1
8949,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1
5169,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1
7995,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1
5245,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1
1886,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1
5977,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1
6818,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
4348,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1
6459,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1
7046,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1
2444,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1
8665,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1
7078,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
6491,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1
9895,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1
4389,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
4301,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1
1123,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1
5814,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1
6830,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
7654,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1
3636,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
1828,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1
1134,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1
8386,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1
1639,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
7292,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1
782,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1
7366,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1
3936,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
7522,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1
9613,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1
8595,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1
8302,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1
7786,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1
4620,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1
381,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1
3971,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
1250,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
3734,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1
4880,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1
4685,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1
322,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1
1453,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
350,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1
1076,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1
8895,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1
6016,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1
5672,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1
7034,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1
4997,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1
5088,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1
4431,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1
4941,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
7611,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1
5541,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1
5747,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1
2366,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1
7662,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1
9023,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1
1317,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1
4169,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1
1366,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1
375,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1
1061,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1
6224,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1
4731,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1
1819,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1
