CaseOrder,churn,email,techie,port_modem,tablet,phone,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,internet_service_DSL,internet_service_Fiber Optic,contract_One year
384,0,14,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0
385,1,12,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0
386,0,7,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
387,0,14,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0
388,1,16,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0
389,1,17,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0
390,1,11,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0
391,1,6,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
392,1,11,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0
393,1,7,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
394,1,10,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0
395,1,11,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1
396,0,12,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0
397,1,9,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0
398,0,17,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0
399,1,17,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1
400,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
401,1,13,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1
402,1,13,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0
403,0,13,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0
404,1,11,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0
405,0,14,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0
406,0,13,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0
407,0,13,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0
408,0,8,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
409,0,16,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
410,0,15,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0
411,1,16,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0
412,1,17,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0
413,0,13,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1
414,0,6,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0
415,0,17,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0
416,0,13,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0
417,0,12,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0
418,0,11,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0
419,0,12,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1
420,0,9,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0
421,0,10,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1
422,0,13,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1
423,1,16,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0
424,1,13,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
425,0,8,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1
426,1,20,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0
427,0,7,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
428,0,12,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
429,0,16,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
430,0,13,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
431,0,11,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
432,1,13,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0
433,0,18,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
434,1,17,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0
435,1,11,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0
436,1,11,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
437,0,8,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1
438,1,16,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0
439,0,11,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
440,0,10,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0
441,1,19,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0
442,0,16,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0
443,1,10,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0
444,1,15,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0
445,0,14,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
446,1,11,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0
447,1,8,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1
448,0,12,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
449,1,12,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0
450,0,15,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0
451,0,15,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1
452,0,16,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0
453,0,14,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
454,0,12,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0
455,0,10,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0
456,1,12,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0
457,1,12,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0
458,0,13,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0
459,0,10,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
460,0,14,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0
461,1,12,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0
462,0,9,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
463,1,6,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1
464,0,17,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
465,0,10,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0
466,1,10,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
467,0,9,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
468,1,15,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0
469,0,16,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1
470,0,11,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1
471,1,13,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0
472,1,10,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0
473,0,15,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0
474,0,10,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1
475,1,15,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0
476,1,13,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0
477,0,13,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1
478,0,12,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0
479,1,16,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0
480,0,11,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0
481,0,11,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0
482,1,11,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1
483,0,11,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
484,0,10,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
485,1,13,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0
486,0,14,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1
487,1,16,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1
488,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
489,0,12,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0
490,1,16,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0
491,1,13,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
492,1,14,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0
493,0,14,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0
494,0,12,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0
495,0,8,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1
496,1,11,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0
497,1,16,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1
498,1,11,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0
499,0,15,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
500,1,15,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0
501,0,13,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
502,1,16,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0
503,0,14,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0
504,1,10,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0
505,1,15,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0
506,1,14,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0
507,0,10,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1
508,0,10,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
509,1,7,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0
510,0,11,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
511,0,10,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
512,0,14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
513,1,13,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1
514,1,13,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0
515,1,10,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
516,1,15,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0
517,1,16,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1
518,0,11,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0
519,0,10,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
520,1,10,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
521,0,13,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0
522,1,13,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
523,0,10,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1
524,0,13,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0
525,1,12,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0
526,1,10,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0
527,1,17,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
528,1,10,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0
529,0,9,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1
530,1,17,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
531,0,11,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0
532,0,16,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0
533,1,9,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0
534,0,14,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0
535,0,8,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0
536,0,9,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1
537,1,10,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0
538,0,13,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1
539,0,15,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0
540,0,11,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0
541,0,15,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1
542,0,8,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0
543,1,7,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0
544,1,11,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0
545,1,11,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1
546,0,10,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0
547,1,16,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0
548,0,9,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0
549,1,7,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0
550,1,10,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0
551,1,14,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0
552,0,12,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1
553,1,6,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0
554,1,10,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0
555,0,14,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0
556,0,15,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0
557,0,8,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
558,1,13,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0
559,1,16,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
560,0,14,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0
561,1,12,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0
562,1,11,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0
563,1,11,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0
564,0,10,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0
565,0,14,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
566,0,9,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1
567,0,11,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1
568,0,9,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1
569,1,10,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0
570,1,13,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0
571,0,12,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0
572,0,14,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
573,1,17,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1
574,1,16,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
575,1,18,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0
576,1,8,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0
577,0,11,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0
578,0,16,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
579,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
580,0,7,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0
581,0,13,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0
582,1,14,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0
583,0,11,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1
584,0,12,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0
585,0,10,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0
586,0,8,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0
587,1,15,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0
588,0,15,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
589,1,5,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0
590,0,18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
591,0,10,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0
592,1,7,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0
593,1,10,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0
594,0,13,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0
595,1,13,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0
596,1,18,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
597,1,15,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1
598,0,11,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0
599,0,10,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
600,0,14,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1
601,0,11,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0
602,1,12,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
603,0,12,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
604,0,12,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
605,0,9,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
606,1,13,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0
607,0,15,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0
608,1,13,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0
609,1,13,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0
610,1,10,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0
611,1,13,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
612,1,9,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0
613,0,10,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
614,0,11,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1
615,1,13,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0
616,0,10,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
617,1,16,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1
618,1,16,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0
619,0,13,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
620,0,12,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1
621,1,14,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1
622,1,10,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0
623,0,17,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0
624,0,7,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1
625,1,13,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0
626,1,16,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
627,1,10,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0
628,0,11,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0
629,0,7,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1
630,0,10,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1
631,1,14,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0
632,1,13,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
633,0,15,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0
634,0,14,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1
635,1,12,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0
636,1,11,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1
637,0,12,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1
638,1,9,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0
639,1,11,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0
640,1,13,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0
641,1,9,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1
642,1,8,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0
643,0,11,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0
644,0,10,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1
645,1,10,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0
646,1,14,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
647,0,8,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0
648,1,8,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0
649,0,10,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0
650,0,10,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0
651,1,16,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1
652,0,17,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0
653,1,10,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0
654,1,13,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0
655,1,13,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0
656,0,11,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
657,0,10,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0
658,0,17,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0
659,1,13,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1
660,0,14,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
661,1,11,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0
662,0,10,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0
663,0,18,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
664,1,13,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0
665,1,9,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0
666,0,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
667,0,12,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
668,0,7,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
669,0,8,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
670,0,11,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
671,1,19,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
672,1,11,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0
673,0,13,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
674,1,14,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1
675,1,14,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0
676,1,11,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0
677,0,13,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0
678,0,9,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0
679,0,13,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
680,0,14,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1
681,0,9,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
682,1,10,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0
683,0,12,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
684,0,12,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
685,0,14,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1
686,1,12,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0
687,0,11,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
688,1,20,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1
689,0,12,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0
690,1,9,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0
691,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
692,0,11,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1
693,0,11,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
694,0,10,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0
695,0,15,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
696,1,11,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0
697,1,11,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0
698,1,10,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0
699,1,18,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1
700,1,9,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
701,0,10,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0
702,0,9,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1
703,1,15,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0
704,1,16,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0
705,0,11,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
706,0,16,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0
707,0,11,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0
708,1,14,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0
709,1,9,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0
710,1,12,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1
711,1,16,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0
712,0,14,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
713,0,12,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1
714,1,13,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0
715,0,11,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
716,0,12,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1
717,1,12,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
718,1,14,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0
719,1,11,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0
720,0,11,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
721,0,14,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1
722,1,16,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1
723,0,17,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
724,0,13,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0
725,1,13,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0
726,1,11,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0
727,0,16,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0
728,0,12,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1
729,0,11,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
730,1,7,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0
731,0,11,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
732,1,8,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0
733,1,12,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0
734,0,10,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1
735,0,13,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0
736,0,8,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
737,1,8,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0
738,1,10,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0
739,0,12,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1
740,1,16,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
741,0,16,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
742,0,5,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0
743,0,11,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1
744,0,14,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
745,0,13,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1
746,1,7,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0
747,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
748,0,12,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
749,1,12,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0
750,0,16,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0
751,0,17,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
752,1,13,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0
753,0,15,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0
754,0,14,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1
755,1,13,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0
756,1,12,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1
757,0,13,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0
758,1,14,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1
759,1,14,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0
760,0,16,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1
761,0,12,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1
762,0,17,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
763,0,11,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1
764,0,13,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
765,0,12,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0
766,0,14,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
767,1,14,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0
768,0,15,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1
769,0,10,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0
