CaseOrder,tenure
9487,68.88449
4567,13.72738
9670,69.32718
4842,8.71167
3595,12.62769
6036,42.05546
6853,70.62716
8706,52.38257
4178,1.60558
1309,3.551651444
3453,6.416264
3696,3.992629
4243,6.470869
2199,14.1687
4426,1.78963
6151,67.89181
944,1.550579619
823,14.37727698
5006,38.69991
6613,63.27825
8357,58.4866
5620,53.27752
4548,6.214398
2539,15.02441
5208,59.01526
9515,58.66601
9010,68.99606
3055,3.678847
3676,33.6803
7777,42.73824
7219,61.11248
6723,62.60334
3301,4.459961
3311,6.365101
7222,59.94749
8520,62.8566
5955,46.82488
833,7.542749465
3463,21.45305
7644,50.89092
55,12.07970325
3452,5.360574
6306,53.18909
1482,7.154371452
4874,17.8565
8039,60.15609
3336,17.4113
6017,50.20686
4927,17.61732
5798,69.14535
9832,66.2578
5084,70.49957
6646,54.97349
5491,62.16298
769,6.541066702
2066,9.602383
9501,70.41272
7312,53.07792
8478,67.60425
4525,7.461144
2718,9.499599
2080,9.881597
8915,55.02079
952,1.59959844
8059,66.1916
2483,20.87424
1760,3.752354376
4423,9.49754
6705,71.20279
5183,66.13511
8534,55.55389
3702,4.434036
4244,9.079335
689,8.019086021
3433,9.204657
4945,4.197945
967,11.20984456
9485,64.95028
2714,9.328119
4758,5.192447
9546,51.19742
6321,54.01597
5976,45.09378
3573,5.27717
5300,44.23945
1991,6.217715978
1206,5.441479864
4972,14.74826
6784,49.27633
3601,16.05802
6491,68.47895
8610,70.45931
9979,59.33902
8071,60.24235
8578,70.68543
7974,65.40394
1626,4.589210527
537,5.207179461
8767,45.66396
7971,69.63521
4213,8.925564
6457,71.60926
3508,2.857213
8394,70.99616
7113,71.83307
2709,9.026366
5032,67.11782
6515,39.65071
4663,5.188006
4022,10.30326
1855,19.79804917
9426,71.94719
2873,6.699323
3031,8.74736
1646,4.261408572
3418,3.944467
3477,10.89627
9553,66.4489
1793,1.796607335
3798,4.636111
3369,12.82008
7197,66.74885
9642,52.4705
5110,42.73326
6025,55.20008
8796,68.93363
9295,64.11559
127,4.627672042
5960,55.47474
3877,12.7637
4452,5.452285
7148,69.86009
3532,14.70766
828,11.08306586
7791,65.61344
985,9.485268741
7784,68.59441
2444,2.608423
8555,62.84343
346,8.381515693
815,4.455386749
6167,68.33092
5780,56.32645
2117,19.72758
794,4.208227552
6899,51.95478
2675,10.81514
95,18.38404445
4226,5.129202
3757,2.560691
2892,4.63962
2372,3.290431
9389,57.27176
3229,10.71719
7864,68.01321
6360,67.4011
9197,61.42667
7327,49.61909
6029,61.99036
1866,15.18780416
4613,1.921112
2646,1.99818
2244,8.492902
5374,62.82387
2337,18.65137
951,2.253077812
1121,10.92511005
2205,19.68549
420,6.325942162
923,14.31596419
8670,66.90749
5409,67.64041
5789,63.66434
5743,60.16687
7668,68.3119
5568,41.8312
8136,71.12548
1203,13.3451101
5766,52.29353
8390,56.43572
1971,19.13168856
4019,19.70995
3688,9.47414
1998,6.22614246
4034,3.983529
1249,2.694014031
2193,17.98438
2713,7.359812
2191,4.836004
4671,5.833919
5143,63.47674
5985,65.4571
6566,56.86558
7805,56.51219
6944,71.15704
2137,2.465822
1066,4.187033385
601,16.1217624
4228,14.48515
7578,68.47904
78,20.13981517
7547,70.19371
2899,6.915354
4821,29.71753
9303,62.45252
6414,56.57319
9065,62.23915
8008,67.08536
5469,65.26303
5952,55.24695
3392,26.90099
5416,66.04097
2561,4.984918
8163,61.06693
2636,2.827378
5257,63.85242
3531,21.20428
8568,54.0833
1909,3.390052702
236,23.62866494
1605,3.954689282
7985,70.28492
3491,15.36862
1995,20.93887792
2825,11.55831
9286,59.91013
1343,10.46190099
8513,67.06183
1620,1.548600048
5288,52.03501
2061,12.4962
9956,60.07253
2220,25.69631
6039,50.07627
261,10.57197066
9366,60.34589
9094,67.34697
3745,9.741749
2027,4.510318
6989,70.82774
4235,10.1408
1918,5.798532598
1829,5.643360294
6234,63.18349
9333,37.36723
6284,68.22903
4209,1.063338
225,6.945736396
8916,53.58396
6470,36.26479
9414,56.21686
847,10.81273093
4290,4.164919
5561,43.29451
2552,10.86199
118,12.58298231
8838,68.20321
5967,56.51994
8196,66.7439
8660,61.63116
7490,59.43728
6,7.000993555
5343,52.3499
9112,52.3927
4325,7.283667
1064,1.018519598
2591,12.173
8435,65.25348
3736,22.7117
3518,2.921217
6987,50.64337
6768,55.06671
5623,66.0517
1606,13.77689046
1734,1.662826246
9342,59.15713
3813,8.249104
9625,59.1861
1762,17.96501147
5402,65.24071
2740,16.15139
2473,1.895979
6739,71.8851
6892,68.17457
7944,41.54053
4207,4.784022
6372,71.51954
233,15.31997698
8259,58.15583
7562,52.59552
6169,67.20609
3597,23.12261
6289,58.86869
4633,12.67469
126,7.231032028
7642,61.77813
6230,65.33266
1297,11.08150154
1977,4.266309981
9481,66.47483
9582,64.69309
5751,64.44732
8153,44.59709
3087,6.446693
9277,54.21518
6883,68.08911
9306,69.2394
7674,67.08693
3346,20.0119
8173,60.97847
9422,71.39698
5871,39.5421
6507,69.04134
2798,9.887746
919,10.34327947
1647,19.28013343
5123,54.55822
5127,67.76579
4622,2.611838
6810,71.4249
365,24.8868126
2126,16.6564
8151,55.31399
8718,50.72837
56,13.98666226
639,4.676474348
303,14.14101821
5812,44.89823
1277,15.97494301
4433,2.176948
3645,4.283128
4144,1.887597
2879,6.6307
6494,59.92546
5241,69.55373
9409,41.97598
6938,64.4649
7241,56.68304
2594,19.26465
2394,11.36938
524,1.939549257
6377,63.43732
6982,57.69823
6678,65.34217
3901,11.51439
9635,71.4569
5586,58.67143
9361,70.92476
7957,70.27195
7571,60.69402
6778,54.91727
672,7.279044337
4189,6.783568
667,14.86270396
3267,6.465898
1888,6.678176681
8473,69.86605
9092,62.23643
7688,46.24205
6032,58.43007
6091,59.96515
6239,62.50904
7351,59.82583
7831,70.2187
761,3.293435643
6255,51.4203
1907,6.531735637
3819,26.91021
6270,63.73429
4301,1.649887
5570,71.03451
7942,62.20392
4165,8.596278
5972,65.61605
3580,13.33383
2833,14.37481
5450,66.47606
3473,6.477458
6328,70.68154
138,7.251397592
7044,64.83209
4893,8.324111
2181,1.900671
7731,70.43313
3178,5.623623
4855,5.276321
4638,10.97775
5116,56.61608
7649,64.92325
4262,3.402225
1332,3.955928538
7003,54.57985
6942,60.45725
8018,46.77244
6242,49.35209
9988,54.54538
6882,55.47116
4531,4.480346
4674,3.878332
6997,47.12803
1253,14.06970055
3375,4.38777
2815,13.03957
4720,1.999262
6545,56.69865
4859,10.02376
7902,40.32467
8581,62.59775
8428,71.02583
1078,8.853636698
4364,19.04207
771,2.279259145
8866,56.76973
250,2.243757398
7240,59.49558
3420,5.927239
4977,8.930383
4545,10.35346
5566,68.03309
7940,64.91404
717,16.75922789
9653,63.42586
2049,7.793232
5998,58.42303
6601,62.54412
7246,56.73616
4179,26.10713
4810,5.387209
9483,71.99928
7141,69.29186
7191,69.81507
1461,9.38354759
5990,64.19903
2001,10.50826
8176,43.18342
405,2.43754565
385,17.18829795
9449,66.57294
9488,68.96928
1634,2.376509223
9854,61.80927
4785,2.77885
9457,45.5098
6971,58.04214
3926,10.86326
4159,17.62624
7450,46.87676
8416,63.96033
2194,2.918826
1016,3.328266165
5125,39.23416
7419,64.86671
7410,58.19013
8990,60.51339
2872,9.430096
10,3.422086139
1839,18.00704355
4805,13.21887
256,1.213704886
7027,52.75131
5714,54.69435
3325,17.54953
7715,56.26602
1582,17.78302494
925,14.44810037
2780,12.95415
7892,59.39367
6133,58.26304
5321,60.26386
7313,68.57417
7103,58.71889
6043,68.46483
3776,6.830372
4836,13.11297
4965,6.306379
540,3.564836875
7484,54.98522
2746,12.22942
3720,7.116216
6820,65.11023
9338,66.63279
4469,9.790274
668,2.216583602
7576,62.5016
8550,65.38821
5064,70.34008
1354,16.08842518
7115,70.41132
9774,60.45224
8663,45.48614
2704,13.50244
3331,10.00078
8054,66.78392
3585,10.85354
9442,60.47912
5646,71.3084
3377,9.091454
1257,2.439520256
6191,68.14401
5349,48.97044
4176,13.70911
4911,9.696166
1853,10.5309984
6317,44.65571
9855,67.76854
2106,18.381
134,9.743201772
5030,66.77924
929,5.425068599
824,1.128335443
7577,65.14224
1532,11.75090487
1215,12.40889924
505,5.658327457
6531,58.12363
3073,11.20366
9087,64.59202
8648,47.29134
6620,52.41439
9274,52.95001
3710,1.215614
4850,4.096547
4749,7.751707
4269,7.244015
9879,54.84956
8906,59.28121
4187,3.226415
5302,45.03776
2924,1.717806
6589,64.01062
1811,1.84841935
3487,8.351399
7420,65.31996
3142,9.873195
9348,69.1413
1325,2.967533379
4313,15.05177
7495,66.52217
8703,48.14443
8692,70.61755
9504,62.07809
5542,52.41441
6173,44.55455
1541,3.569000983
9410,69.99165
2682,5.874949
9883,57.2401
6314,41.0181
1192,6.691537735
5294,49.66569
1543,11.71308191
7057,67.5801
2540,2.440244
954,1.457335487
7242,69.5381
6732,58.90864
4847,4.212653
6802,56.8397
8011,69.22361
4331,3.656765
8925,43.98704
5335,52.42146
7331,47.2887
9349,53.03214
4730,5.364231
6542,66.77022
5306,47.01192
5162,70.99222
7861,56.5003
2157,8.66647
1063,9.876537733
1168,7.245906912
3637,1.110729
7652,60.49976
5589,40.35976
7193,51.95009
4492,7.042459
7267,57.41425
4981,2.146247
8336,47.86746
9953,67.0374
4947,3.184209
2783,6.30655
718,13.85187885
2503,24.14282
4361,1.358678
4172,5.062073
8083,61.27787
9761,60.67808
396,8.951793883
7187,51.30214
9823,53.90038
4493,3.592376
1366,5.682066541
9527,45.65226
8788,52.17851
5918,41.92048
4969,5.533306
2915,5.006746
5645,47.64072
3767,8.249394
3441,4.638114
7358,49.53164
6807,45.12287
2144,13.17391
5105,55.2092
5074,66.50929
1572,9.098041235
4080,3.80496
1123,8.688984603
2787,4.761845
2968,6.249599
2505,22.14611
5989,71.66334
8868,59.59171
7165,63.69896
729,11.70347852
7588,71.57202
7544,66.9099
413,4.156887945
5746,71.00882
7669,71.25643
826,6.492246879
3268,9.416447
3975,26.14972
8809,69.27587
8307,66.29517
418,18.61278731
6749,55.91669
8968,69.58993
2083,12.47887
8946,59.63916
3374,11.59206
5727,70.49565
4108,3.346632
4381,1.126364
7724,45.80397
1067,14.7804282
3914,4.86918
5537,65.41235
8003,70.11749
5388,70.69408
5733,63.01903
2739,6.512117
5053,65.15989
4001,1.669639
2428,13.12966
6834,48.37464
1688,7.367492072
852,26.01552533
6304,46.8684
9088,58.18133
5879,64.63019
8528,56.0677
2840,21.0878
4612,16.58054
9541,60.64369
9208,53.01595
2490,15.92001
6906,65.26702
7391,59.7815
2850,3.600682
6666,61.37983
5882,37.04125
4453,8.342325
7422,41.37315
6485,70.2223
2480,4.355677
6618,63.12959
2142,2.432366
5189,63.68805
9705,67.75508
2745,3.660516
7254,59.21096
3507,3.986525
1680,16.08388872
4250,8.870031
3148,9.075014
8131,71.44783
7005,70.24121
581,1.084656113
4071,8.839856
3344,8.997315
7405,62.56329
3673,5.096104
560,6.013261132
5238,50.09799
7806,47.11262
513,1.542556879
1082,10.19437082
1665,6.5443199
9205,59.20412
1932,2.48527604
9667,63.56455
1151,17.67252758
2839,4.753084
5950,60.37982
8309,67.23058
8933,63.6336
9789,69.3778
5178,54.97784
831,5.179004124
8312,62.08563
4753,11.89052
9851,45.85581
636,9.126959742
4466,15.85774
6800,64.79346
7988,62.86179
7080,61.03116
6967,60.96581
4143,24.94225
7028,38.25714
9184,71.07066
877,1.161803984
4870,15.39062
5316,57.78386
5223,67.49846
5,1.670971726
3052,4.462414
5692,57.50491
3125,8.161424
2492,4.847411
3855,7.100883
4778,10.12764
7510,62.58109
6458,65.05715
6294,49.22663
1149,8.889790813
575,6.786723844
3770,10.33785
4147,10.42248
854,5.110718131
5920,65.07074
9359,51.79712
6615,65.57158
6003,63.92945
9164,39.62761
4496,12.94793
8174,56.97428
6656,39.95689
2369,10.85537
4781,7.329775
7993,65.50762
2951,7.513611
5626,62.37954
6972,55.83342
8717,44.14411
1842,2.111376258
5987,50.69944
538,9.450195459
2807,11.70115
5802,58.50278
5597,47.99239
7207,54.04993
7344,60.11026
7561,62.00464
8097,70.28113
785,2.968358466
1410,1.522691557
155,18.91276578
7807,63.50859
3010,1.125218
1687,6.70301496
4015,2.068518
7456,64.91211
3864,9.373591
2734,23.22012
1896,15.73628072
5443,49.96921
570,14.17620441
6710,58.04416
5855,54.24636
1817,7.179893502
8320,66.44706
3395,4.947213
3328,7.685124
9983,68.52825
6103,63.40077
2976,6.039499
981,14.02849733
191,1.408375942
9332,53.99857
5089,54.14957
700,10.56061324
9760,67.66702
607,7.737353244
302,11.16903388
3421,7.151009
9805,66.16906
1061,4.764739683
3445,1.776605
1070,4.218778557
2206,6.17382
9436,68.00653
7340,48.10173
8209,61.0537
7680,40.24973
4643,11.61194
7684,57.11409
9008,52.76138
7997,51.68157
5601,67.91991
9152,69.97252
7023,63.49131
4894,4.484822
226,9.999416271
3355,4.066766
5896,66.52284
8755,56.15392
3437,11.64763
1694,7.387393996
6894,59.34372
1046,13.37654004
3447,8.612943
8051,67.56344
9147,57.86469
9982,61.48957
4736,17.06338
4497,2.284487
1219,12.09641389
6016,68.69263
9720,66.21339
3988,9.820347
4912,6.135015
9493,54.87013
4494,15.73713
6945,55.62125
5700,67.40482
8353,52.53037
957,16.66814552
2870,5.129029
4434,12.36516
4974,11.94546
2962,9.561875
2201,10.7285
99,20.31163945
9850,53.20557
2558,10.69505
8446,67.75127
4200,4.61822
9638,51.84838
5540,59.6877
1649,4.300271811
6198,65.1302
6296,67.57266
4500,19.69566
1155,13.85473212
2256,1.703799
3171,1.597599
7401,63.86407
7159,68.93442
3109,9.27204
4549,14.66847
5424,61.50313
2050,13.37596
9209,57.80772
8816,65.99581
9798,45.44227
263,8.959047529
4062,20.25956
5535,57.81671
6617,68.7415
8121,70.67844
8156,69.59174
1803,2.932159225
4737,6.723311
2386,12.26499
6695,59.41977
5760,66.05097
1960,10.99607752
2977,10.11079
8681,67.73415
1844,11.46566243
1735,8.406444381
2912,3.583025
8339,66.13718
1987,7.443067222
9562,55.88547
6547,61.44671
7099,63.73521
2812,11.56278
660,6.735352382
2512,10.52249
4283,9.468306
9340,56.17179
8801,68.68812
6288,64.29998
1931,17.05603447
7126,65.06377
198,5.874064017
7778,47.46129
2932,8.840599
8005,55.36779
2328,2.497434
4390,15.95966
8959,56.18852
4219,2.106961
203,12.39088509
3511,3.155188
4932,6.422331
5536,56.54286
5792,61.29358
1708,1.871917709
5173,52.55673
5250,53.91548
6529,54.88358
9849,57.89422
5856,62.39739
8165,70.87198
855,8.802527803
4738,9.712168
699,2.995498523
3697,1.671807
1637,16.72537387
7281,57.06138
7555,48.62124
3582,1.280342
1292,7.010189312
6586,67.86102
1854,9.630236452
5233,66.62742
3764,4.860179
3305,12.73703
1496,14.60426293
7995,63.83868
1999,6.093194674
664,19.21689293
3749,7.374499
4414,6.92143
5531,41.51958
5576,64.41881
8902,47.40118
7527,62.99928
9475,56.22378
5865,38.05187
6777,60.17878
1307,8.034201127
7393,61.95264
5593,58.2745
9722,71.68601
1664,21.87100089
5451,65.83332
9955,59.29022
3628,3.048345
2694,4.888977
9790,51.63569
5916,66.16845
3158,3.589597
6669,68.04207
1060,10.81815085
4637,12.4341
3243,1.625652
1679,6.525380768
6893,64.88325
6375,66.07472
7575,53.5035
1758,5.402712746
6020,67.99211
5117,53.61316
8756,62.13428
7409,54.84444
2791,12.24637
864,5.240131023
7859,49.86477
1485,3.160392389
7036,56.94052
7722,60.69643
5978,63.26277
5135,69.91306
207,3.043063167
4489,11.94283
6939,61.02337
9063,66.15184
6911,46.26476
503,5.100566529
7386,56.1113
1029,9.539729035
3841,10.33427
8111,68.55021
5057,62.9209
9763,71.34763
8155,65.66053
2732,4.213099
8997,48.85809
2455,2.930277
7216,69.03254
3105,1.891666
8393,45.91919
6279,59.51823
3100,16.17631
6185,70.98518
3562,7.83307
5893,56.03048
392,15.35762157
6737,69.32507
5619,63.30929
5259,69.03829
9688,61.53436
2696,8.377189
2028,3.843142
5464,67.82145
2569,13.43811
8007,61.35472
65,9.634946079
2063,11.75027
5277,68.84751
7209,63.69034
8685,71.31658
8572,36.19603
6332,69.48178
4860,11.61657
4888,22.744
9269,69.84899
879,18.66504433
8530,67.00862
7917,55.29166
6864,64.89046
7893,63.98562
6440,58.70772
7870,58.42671
1017,2.722310392
9468,67.41948
7630,39.32461
996,15.27829427
4298,8.172776
162,11.92299244
5676,61.60654
6874,69.14112
9693,66.51398
7990,68.04513
3844,10.03423
1022,18.39607984
3074,9.858242
7556,63.37746
3944,13.41057
1586,7.208423897
3153,2.923404
8227,43.50453
776,16.97529426
9671,57.20402
7100,44.14519
5487,38.54459
6236,55.20546
9556,53.60799
7042,55.54569
2613,14.86158
7514,67.37714
8434,60.74742
8793,66.50713
5394,49.48328
8839,51.67488
3891,15.39326
3557,8.846877
1529,7.843263617
1268,22.71649048
7735,61.4665
1900,2.871999386
4659,13.69077
3006,1.868309
2735,13.81356
190,7.007695148
9168,50.8968
2748,15.80736
2048,6.645141
7850,47.65766
2559,6.905862
9275,67.87019
8667,67.91936
6397,48.52168
3386,12.15758
4556,5.798779
1185,5.958420709
6421,68.30662
5052,66.59755
5312,71.0031
2434,7.948145
6950,62.96668
770,4.332134531
1686,5.705926395
8323,66.16108
5579,59.2505
4427,7.007574
467,17.24908083
6266,56.64842
5735,71.02256
5192,63.05897
5391,59.50718
861,5.028564472
7271,57.6549
