children,age,online_security,tenure,monthly_charge,bandwidth_gb_year
2,26,0,4.109952242,159.947583,1200.010955
2,71,0,2.566196093,240.114868,774.8506663
0,51,0,4.440328327,172.440432,1178.437008
1,89,0,12.3848312,169.967067,1321.193696
0,58,0,6.396338897,149.962093,821.4684599
2,46,0,10.03212915,134.950905,986.2673645
1,19,0,2.62036784,159.965008,587.538153
1,18,0,3.795086086,232.637807,1517.166558
1,78,0,3.149071183,149.962093,520.606284
0,51,0,3.484000437,184.963371,1138.169594
0,65,0,5.770302149,182.490006,829.9759818
1,37,0,2.981008475,159.951231,477.2500925
0,38,0,9.14991493,147.442069,944.3304649
1,84,1,11.38939562,242.632554,1499.600891
1,43,0,1.445148407,162.500489,524.9630078
2,34,0,6.143856241,172.457857,1035.02733
2,48,1,5.981775914,140.00128,1281.923094
1,56,1,2.08299524,144.988941,951.3512058
0,53,1,7.110141173,150.020764,894.626194
2,55,0,3.041138012,275.133571,1045.360604
4,35,1,15.37394197,130.006414,1829.923575
0,18,1,3.905351198,197.48762,838.8374504
0,38,0,3.838043219,149.984492,688.2231899
1,55,1,5.141923371,184.978458,927.5974127
2,81,0,19.17821675,207.609354,2031.266556
0,55,0,12.36979696,139.99789,1241.892931
0,64,0,14.28414317,220.132293,1662.516242
0,80,1,3.769989038,242.632554,857.6130334
1,36,1,9.126959742,154.991856,1640.244176
6,42,1,2.684151079,139.987503,991.424632
4,44,1,24.39432985,245.145743,2895.881802
2,24,0,4.676474348,187.609354,1396.347808
1,39,0,4.065555679,159.965008,640.3809858
3,68,0,19.95372925,192.440432,2072.694492
1,83,0,4.241019424,172.440432,1001.860025
2,56,1,14.02310297,204.961033,1669.613093
4,47,1,1.042140757,222.649979,878.627791
2,59,0,4.483251529,159.951231,558.9953054
1,28,0,2.768037617,159.965008,570.1301629
1,81,1,6.357562637,152.510442,1178.057753
2,69,0,7.748370205,187.656013,1219.21915
1,77,1,6.90648504,184.978458,1000.051774
1,26,1,11.80191083,127.481989,1233.889856
1,47,0,20.75499393,220.118516,2245.476461
2,50,1,10.57261422,162.482694,1243.478237
1,46,0,5.260136013,245.146969,1502.677072
3,40,1,28.38835566,162.465269,3249.417944
5,52,0,2.451160296,149.984492,764.893446
1,68,1,7.243986575,147.478341,708.0622854
4,82,0,1.876407503,184.963371,1075.001724
1,83,0,7.29973843,172.47417,847.7321161
0,21,0,11.24483017,200.132293,1967.957184
0,43,0,6.735352382,92.455141,1066.193338
1,65,0,5.991017375,214.966286,961.1315871
3,82,0,16.67574291,127.458638,1639.197703
0,48,1,10.28281832,120.003499,1200.853937
4,79,0,19.21689293,210.105118,2562.992759
1,33,1,11.34954445,142.500692,1766.503802
2,37,0,1.846161288,79.978861,333.3304389
1,35,0,14.86270396,137.468388,1561.128541
0,59,0,2.216583602,134.950905,323.972804
1,44,0,16.53708435,104.962874,1643.91894
3,74,0,3.7013893,102.474625,406.5230396
4,31,1,5.261502169,162.482694,932.1606254
1,60,0,7.279044337,159.994242,906.7867988
3,18,0,13.80323806,92.455141,1737.354579
2,84,1,15.92219451,255.155493,1986.939234
4,68,0,3.525858481,159.983006,532.0660282
2,86,0,9.85591776,169.944668,1014.45747
0,73,1,9.75910234,127.511223,871.2907856
3,46,1,5.506476096,95.019486,794.8748353
1,19,0,6.999864982,134.980139,949.785575
0,27,0,19.50833872,112.455141,1751.748167
1,76,0,7.320050181,92.455141,954.4058631
1,56,0,8.886453729,127.442069,1390.292533
2,42,0,17.80378998,129.962093,2283.692222
0,76,0,7.847288476,112.484375,625.2785223
7,42,0,10.8040205,212.641455,2129.856605
0,32,0,7.798523158,220.161527,1307.965782
1,27,0,9.586248224,149.937833,1554.416773
3,74,0,9.428767036,232.641455,1328.568048
2,64,0,8.019086021,192.470522,985.0943424
2,30,0,5.78988794,194.966286,1503.682743
4,23,0,23.02862012,114.965789,2253.839865
3,44,0,2.72317525,192.48852,586.1493754
0,77,1,18.92157073,152.479779,1813.614194
4,78,1,11.90088632,154.961766,1831.930109
1,20,0,28.93788212,124.97808,2580.979643
2,53,0,1.570209934,152.44408,930.6501084
1,20,0,10.85959186,232.641455,1561.283799
6,82,1,1.338441957,182.465269,491.8773506
0,43,0,2.995498523,242.610632,1300.689811
1,38,0,10.56061324,202.443347,1252.81737
10,81,0,9.84141211,117.487242,1511.1388
0,34,0,16.66441267,184.979684,2230.367018
7,36,0,12.84120976,240.114868,1885.438773
2,38,0,5.759265746,184.967019,947.6695867
1,33,0,7.979145258,127.458638,1025.701125
1,66,1,19.28424826,184.985293,1982.131752
2,78,1,13.57977305,277.63748,1780.791626
3,80,0,3.520675631,172.457857,700.0569426
4,38,0,10.49916723,194.966286,1924.891176
7,80,1,1.72479919,174.975543,704.1947645
0,48,0,5.567028377,149.937833,1207.740526
0,20,0,11.84987964,112.455141,1064.895012
0,18,1,3.976305626,149.959755,743.4780761
1,49,1,5.759571228,277.63748,1251.370845
4,80,0,3.613513424,112.484375,470.682278
0,24,0,5.156978882,117.439154,1112.686143
2,87,0,16.75922789,275.133571,2064.474901
0,73,0,13.85187885,147.456419,1716.888034
2,76,0,9.472450618,204.949594,1114.13669
1,80,0,6.636312277,127.474951,718.0624099
0,89,0,2.904448825,129.962093,800.1531959
6,43,0,4.800346852,242.610632,1680.337106
0,50,0,10.35063785,127.442069,1416.865765
0,64,0,14.71592037,104.964303,1573.289677
0,49,0,9.758067608,182.443347,1619.817463
3,32,0,9.820011726,159.947583,1596.707755
0,31,0,8.458573247,157.483594,908.0504522
4,44,0,8.508626757,129.948316,1449.202089
3,52,0,11.70347852,139.934918,1790.688379
2,66,1,29.8284414,222.649979,3113.451696
1,54,1,7.004427474,162.482694,907.2094936
0,36,0,7.439569893,125.007314,890.4483344
0,61,0,21.05353987,204.949594,2050.67636
1,27,0,6.050060777,139.965008,1338.110998
4,89,1,7.599617029,182.465269,920.3847194
1,47,1,5.473564746,104.992311,736.1743773
2,81,0,4.803306414,220.118516,857.7406243
3,79,1,6.051428262,154.991856,1226.543716
3,35,1,6.503513341,142.452604,1495.554533
0,88,0,1.650263525,147.442069,248.179366
2,55,0,2.282601557,124.97808,395.2218567
2,34,0,15.70393958,220.118516,1857.957041
2,35,0,11.56648604,117.439154,1663.371666
1,43,1,1.322671871,95.019486,318.0435078
2,70,1,12.11795763,162.482694,1386.813604
1,50,0,9.539962975,159.947583,1535.462356
1,43,0,4.303745101,104.97808,982.8832681
9,69,1,7.607475355,117.483475,1150.859858
0,25,1,3.736763788,172.484753,866.8410599
0,88,0,22.39935475,169.937833,1960.019242
1,69,0,20.07541432,147.473844,1788.145063
2,43,0,7.677648117,175.133074,1166.469107
3,79,1,14.08292576,195.006206,1559.679776
2,86,0,11.14672304,127.458638,1103.202075
3,84,1,6.343374736,245.145743,1207.841461
0,78,0,21.1875693,220.132293,2229.321043
1,84,0,19.9441873,147.442069,1708.75722
1,76,0,3.196943016,275.119794,830.61429
4,74,0,3.248169927,162.45383,991.7633623
5,76,0,6.248150471,124.964303,580.5443061
0,55,0,3.293435643,192.48852,586.7422583
0,57,0,1.754385394,104.97808,697.3086442
1,63,0,11.48773622,137.487242,1096.780158
4,89,0,5.711646401,124.97808,544.0000763
1,46,0,7.603357235,172.44408,1003.664665
1,22,1,2.084118551,114.972827,364.1402725
6,81,0,6.587201276,202.443347,1026.300872
3,58,0,4.603347641,159.983006,704.6408647
3,48,1,6.541066702,187.46728,1532.283357
3,78,0,4.332134531,157.469817,427.3743388
2,72,0,2.279259145,212.641455,1092.959251
4,76,0,9.043575718,172.470522,1587.044822
0,41,1,8.446160069,104.992311,886.3435693
1,29,0,3.990895779,134.950905,598.4998978
1,88,1,9.07068647,187.484705,1099.486982
3,89,1,16.97529426,149.988989,1657.822806
3,30,1,25.77611616,182.483267,2593.301866
2,19,0,3.189179387,210.105118,1345.804923
2,87,0,6.49110882,129.994975,752.9918959
1,76,1,8.908332009,194.974431,982.2094626
3,69,0,15.37107894,139.983006,1964.354824
0,21,0,9.715065141,262.610632,1509.912313
0,26,0,9.582004744,255.119794,1947.487826
2,72,0,5.84055678,192.470522,780.3612617
3,66,0,2.968358466,114.950905,868.469474
0,45,1,9.294088005,129.99153,1523.63262
4,50,1,12.96208301,129.99153,1848.639719
0,65,1,2.831804349,114.972827,335.9239723
0,70,0,9.322934248,159.979358,1358.491904
0,47,1,11.75027091,164.964681,1714.901159
4,39,0,6.509951549,159.965581,1354.241904
2,84,1,3.087125795,160.00128,513.2164776
0,83,1,5.310878954,149.959755,639.7187297
1,31,0,4.208227552,222.628057,1444.321124
0,62,0,4.933319572,204.963371,854.4182496
3,85,0,6.284107728,172.44408,829.2707102
2,40,0,2.179548523,220.114868,1211.247766
4,67,0,9.289517752,149.97755,1096.234525
1,33,1,12.55438733,270.160419,2312.167935
2,77,0,28.86969715,152.44408,3088.823891
2,20,0,8.063547235,232.62403,1810.319743
4,75,1,4.612099351,222.632554,1479.639912
10,24,0,14.60526414,262.610632,2208.615485
0,73,0,11.95255483,179.979358,1232.913132
2,63,1,5.044076415,165.01134,928.4588213
3,67,0,13.55218661,242.628057,1779.049529
0,44,1,7.748288711,182.465269,1039.252532
3,52,0,8.360649713,92.455141,1262.21298
1,61,0,9.162445307,179.965581,993.6031859
0,41,0,5.823321565,255.119794,1590.329883
1,49,0,8.294910436,182.460772,1048.128938
1,45,0,29.10639477,127.458638,2678.418264
1,39,0,5.786960464,207.609354,993.8801154
0,52,1,19.70266217,117.468591,2268.392356
2,42,1,4.455386749,95.005709,610.2580075
0,29,1,9.44860885,217.470195,1243.779967
1,52,0,4.986528165,245.146969,1460.586413
2,80,1,12.00858052,177.48762,1774.586726
0,83,0,10.26390461,172.44408,1022.516053
2,73,1,1.525343103,232.652038,805.1476345
0,34,0,11.78880203,147.442069,1173.669727
4,82,0,24.19132114,242.61428,2551.579661
9,23,0,14.37727698,172.487091,2033.164639
3,64,0,1.128335443,212.641455,1094.729266
2,47,1,5.691421867,154.975543,1396.977223
3,37,1,6.492246879,154.975543,1526.166139
0,84,1,3.831221517,207.481057,767.1879493
2,45,1,11.08306586,127.495766,1224.30253
1,20,0,7.48578642,127.442069,1311.269805
1,56,0,8.654535873,194.976769,1120.116258
4,80,0,5.179004124,114.997564,623.8543707
1,76,0,1.440416687,207.638588,635.4288732
1,79,1,7.542749465,184.971516,943.6675679
1,18,0,4.607336316,182.446995,766.7921091
1,19,0,6.28842083,169.944668,958.0823564
0,47,0,1.532973151,220.132293,720.5035962
0,56,1,15.74763468,142.452604,2044.73861
10,19,0,23.956929,129.994975,2653.32821
2,24,1,9.073819276,139.979239,1214.758985
3,57,0,4.310152224,157.483594,575.2472429
0,65,0,19.76529476,200.118516,2441.022927
1,43,1,17.71637154,149.959755,1732.013844
4,70,0,17.37839741,182.460772,1815.9129
2,60,0,5.130341596,212.641455,1404.974888
0,62,1,6.588311936,149.977753,751.8733285
1,22,1,4.222122394,129.976324,829.1270366
4,65,1,10.81273093,152.466002,1277.906866
5,86,1,1.078815111,142.482694,853.3942121
0,44,1,7.161869147,132.479779,1371.738945
2,27,0,4.313377262,149.984492,824.8053885
0,22,0,11.38490458,240.114868,1549.466596
1,83,0,26.01552533,230.105118,2601.095159
9,23,0,4.784582646,129.994975,1038.488303
1,81,0,5.110718131,159.980465,579.4447417
1,79,1,8.802527803,117.468591,1317.520342
1,18,1,4.667703398,247.664655,1621.139508
0,43,1,7.455148937,184.993915,1116.825249
0,18,0,4.475652318,162.467607,1233.62831
2,83,1,17.28550612,277.651257,2195.914801
4,55,1,2.284207057,172.455519,618.3644109
3,61,1,5.028564472,149.959755,698.7845202
0,54,0,11.09808176,172.456745,1541.269223
4,51,0,2.010353461,169.992756,441.5863902
4,81,0,5.240131023,172.440432,1221.696817
1,23,1,3.414733275,194.988208,868.9523115
1,61,1,1.901532614,235.141716,1215.412022
5,48,0,5.541384803,242.61428,1212.756335
2,58,1,5.62805389,117.51525,828.6984604
1,63,0,8.791194482,127.458638,1040.933456
0,78,0,3.11643578,179.947583,473.0515906
0,34,0,2.086431077,139.934918,922.2958319
6,66,0,12.84560044,92.488023,1266.982166
0,32,0,2.704019894,117.472036,476.2957809
0,55,1,1.656338685,187.481057,1097.557516
3,32,1,14.89720747,225.145743,2539.76136
3,69,0,8.735757967,159.965008,1068.543522
10,51,1,1.161803984,255.141716,1004.100502
5,39,1,13.76871228,184.993915,1801.182918
2,30,0,18.66504433,149.984492,1990.914106
2,38,1,13.01023159,182.465269,1469.359942
1,87,0,5.803901847,129.948316,1041.301237
3,73,0,5.295927221,152.47417,1109.108163
0,45,1,2.463011656,207.49737,692.3788089
3,21,1,14.04985628,154.991856,2072.078593
2,29,1,4.849677072,137.468591,692.5685037
0,31,1,9.595456517,207.481057,1366.210807
0,37,0,15.16937697,137.439154,1476.963855
2,57,0,9.195415365,252.62403,1321.204826
0,26,0,13.04114417,194.999168,1557.923129
4,36,1,1.79772408,152.509013,740.0368256
1,83,0,6.471903209,137.439154,644.2789946
4,60,1,9.923586914,267.664655,1640.006106
1,74,0,5.36237356,157.469817,545.6211065
1,35,1,3.317348927,154.975543,1258.06366
4,59,0,10.79186592,117.439154,1582.783024
0,55,0,3.505235526,182.476229,596.3449707
2,66,1,11.7391369,142.485486,1335.902829
1,49,1,13.00962018,162.452604,1460.632443
0,22,0,4.709035899,144.960655,545.1832765
1,32,0,1.611546284,129.994975,463.6509838
5,72,0,11.55987401,129.962093,1766.074131
1,34,1,5.261212465,212.655686,1101.650764
3,77,0,15.806584,104.962874,1490.383762
1,27,1,13.17849974,147.478341,1328.747604
0,48,0,11.58317216,134.980139,1199.466728
2,67,0,12.05713486,127.488728,1234.176575
0,59,0,3.105139512,220.132293,809.979871
0,42,0,9.137809439,184.967019,1196.870152
2,75,0,7.176700824,124.964303,649.8383392
0,48,0,6.991642782,182.467607,927.9297296
2,87,1,9.637781398,162.500692,984.2036034
4,43,0,2.368283285,172.470522,1148.280787
4,20,1,9.651065829,212.669463,1719.483972
0,48,1,8.730405893,257.63748,1880.78289
1,21,0,4.173314039,222.628057,1560.361086
7,34,1,15.42700763,152.479779,1930.805216
8,30,0,12.91213895,112.455141,1447.711265
4,50,1,3.679255472,142.485486,836.5749555
0,35,0,10.34327947,162.471255,1224.604104
0,76,0,5.451895614,159.964152,765.8624235
1,38,1,12.81881129,194.958118,1553.013845
0,75,0,8.277054038,149.944668,1320.132625
3,37,0,14.31596419,182.460772,1642.394079
3,67,0,5.259033624,204.949594,876.2446802
0,84,1,14.44810037,120.003499,1424.117227
0,81,1,4.245035615,164.985293,1083.381195
3,26,0,4.035770971,172.503404,900.6921852
1,20,1,6.434280902,277.651257,1482.558282
3,20,0,5.425068599,275.133571,1386.2317
0,18,1,2.729451922,152.510442,970.4333183
0,37,1,5.134989649,184.971516,806.2451255
8,41,0,6.979009919,227.475448,1258.30276
4,36,0,4.816592997,184.967019,938.5556359
0,64,1,3.861708438,129.977753,853.1123448
5,56,0,11.58576976,275.119794,1706.688082
1,34,1,1.740841699,194.958118,658.4234711
9,52,0,10.50397242,139.99789,1375.909262
2,44,1,4.906579535,115.002061,708.2981607
2,62,0,15.90065569,192.440432,1729.48154
1,32,0,1.276890621,139.965008,848.3285479
1,34,0,5.915225146,182.443347,1302.621469
1,26,0,2.646328849,159.964152,730.6968601
4,46,0,13.7944302,139.934918,1965.419062
3,57,1,1.550579619,177.65076,771.5712211
2,54,0,10.03364243,210.105118,1830.93361
1,60,0,14.63294721,172.44408,1486.699299
0,43,0,7.380291282,117.472036,823.39436
10,20,0,1.047382039,144.960655,641.845268
0,89,1,2.371911572,210.12704,594.5451059
1,77,0,4.905988692,192.470522,738.8929143
1,25,1,2.253077812,150.006987,534.5843758
3,89,0,1.59959844,169.937833,427.0934802
4,39,1,27.46106977,222.649979,3069.566918
2,58,0,1.457335487,200.118516,1072.481938
10,57,0,17.34243942,255.137219,2389.270826
0,88,1,9.759495559,190.12704,1663.694612
4,27,0,16.66814552,117.485813,1887.894567
0,52,0,16.66213522,220.132293,1943.761302
0,85,1,14.38485335,142.468917,1794.480836
1,21,0,1.443775322,142.471255,985.5778302
1,23,0,9.349597147,275.133571,1589.339963
2,72,1,4.945014197,162.482694,792.520824
0,37,0,8.015401085,114.983787,793.2826057
2,31,0,1.153881327,204.949594,580.0697389
3,29,0,18.09905454,147.460067,1738.098524
1,80,0,2.625315241,139.99789,474.5558784
1,23,1,11.20984456,190.12704,2026.429158
1,70,1,5.566520625,222.632554,1434.828418
4,41,1,2.380500918,139.979239,754.4414431
1,44,0,8.979360083,200.132293,1784.759356
0,33,0,8.840888613,172.44408,1069.849043
4,19,0,8.137267032,179.947583,1118.73994
8,34,1,2.258852671,235.141716,1548.705967
0,72,0,2.010811355,172.440432,863.4623731
1,43,0,1.591333405,240.114868,708.9358044
0,23,1,7.918062789,152.479779,1136.110777
1,20,0,1.515452465,210.138,804.489391
0,56,1,3.857300987,154.975543,1202.670117
3,69,0,7.882710227,127.442069,1244.709018
0,60,0,3.950587999,162.446995,1040.272445
3,88,0,14.02849733,230.105118,1664.080114
2,23,0,6.721823696,262.610632,1366.71852
10,82,1,1.796688583,149.99153,600.0687482
2,82,0,12.51401968,187.609354,1848.378413
2,69,0,9.485268741,104.97808,1352.986244
4,31,1,19.02547148,222.636202,2323.778584
2,24,1,2.506101194,255.155493,1084.371719
9,41,0,7.55918608,129.962093,1615.988955
2,63,1,1.692982143,229.993134,643.5422493
0,38,0,6.069124406,149.948316,732.3533606
1,58,0,3.079467822,220.132293,841.9396981
2,37,0,6.240783682,149.962093,939.1433243
1,56,1,11.76491612,190.173699,1588.313232
3,34,0,4.868716415,179.965581,791.8768514
3,74,1,5.011675804,225.131966,1464.182884
0,38,0,15.27829427,230.105118,1838.063609
3,19,1,4.06047424,210.156274,1173.76564
4,81,1,9.618627021,152.509013,1280.37995
7,65,0,4.952763872,149.948316,767.8506996
0,48,0,1.819217843,265.146969,816.9532955
2,67,0,16.62593689,242.61428,1919.29861
3,44,0,6.429025787,167.456419,800.3296612
0,33,1,5.31868521,190.159922,1070.978131
1,70,0,16.4659765,242.657291,2065.398671
1,86,1,9.188837964,132.479779,1477.960194
1,79,1,13.3771743,139.95684,1298.399804
2,78,0,5.688867768,207.609354,888.7604416
3,70,0,2.049006759,104.962874,433.121911
0,63,0,22.11524673,172.456745,2496.770215
1,50,0,6.524843094,124.964303,561.4934455
1,80,0,3.976063151,179.979358,587.1708313
1,53,0,24.64624542,137.439154,2278.858365
3,46,0,7.852675802,127.458638,1034.285556
4,40,0,6.745272795,210.105118,1668.961962
0,64,1,11.42508906,222.636202,1422.632058
3,40,1,3.328266165,172.510442,630.0568972
2,72,0,2.722310392,220.114868,1150.804118
6,65,0,9.907505405,117.485813,1223.869565
0,49,0,4.319159918,287.642733,1065.450757
3,20,1,11.34544436,140.00128,1761.711017
0,84,1,15.0349197,207.46728,1604.372091
1,70,0,18.39607984,124.960655,2035.86052
1,86,0,19.03625416,162.460772,2220.436194
1,75,0,8.846951024,157.483594,908.6839372
7,41,1,18.33393114,129.977753,2329.836404
0,59,0,18.29391747,172.47417,1714.188033
0,89,0,12.43358232,149.948316,1086.632821
1,36,0,4.303849456,182.446995,682.9095847
1,71,0,9.539729035,182.460772,1077.996673
1,20,1,6.339774346,132.466002,1333.027522
5,62,0,4.969645421,287.642733,1277.1051
2,27,1,5.376652863,162.497044,1312.896111
0,38,1,11.67460124,139.987503,1638.77523
3,55,0,24.71916223,179.965581,2267.242164
0,51,0,4.354733929,172.47417,680.5565136
1,52,1,10.11019941,82.496547,923.420908
1,89,0,14.69261964,124.960655,1587.826878
0,84,0,2.39088492,124.960655,565.4577938
3,36,1,2.606228436,129.99153,1097.505591
5,32,1,13.08606275,222.649979,1945.444997
3,57,1,3.644232332,255.141716,933.2803403
1,41,1,1.415346194,172.455519,500.7187258
0,57,0,15.1418246,127.458638,1503.123653
1,84,0,2.601455981,232.641455,721.8510774
5,78,0,14.5875554,182.460772,1674.078908
4,40,0,13.37654004,184.963371,2155.00052
6,38,1,4.486607929,187.484705,1088.786574
0,19,1,7.904120653,115.002061,892.0207872
5,28,1,2.017579009,142.485486,756.2815791
0,74,0,9.716257401,147.460067,811.3375327
1,19,0,18.05033087,92.455141,2020.504216
2,64,0,8.700517617,179.947583,955.7834668
3,73,1,7.25493599,270.160419,1808.366194
