CaseOrder,children,age,online_security,monthly_charge,bandwidth_gb_year
2652,3,54,1,107.4806,862.6906733
7760,3,46,1,212.6228,5194.247313
2440,2,30,0,169.9447,918.6663119
4925,2,68,1,174.9744,1436.32927
1468,1,75,1,222.649979,783.1189106
7293,1,67,0,184.967,4654.72171
5036,3,28,0,167.4564,6152.279339
2442,1,35,0,149.9776,886.9671382
6555,2,36,0,149.9447,5141.180261
231,1,35,0,267.642733,1662.510936
1321,0,42,1,172.462354,831.9771606
42,3,55,1,107.481989,892.8964931
778,2,19,0,210.105118,1345.804923
8951,2,62,1,119.9897,5305.741074
8405,3,52,0,127.4421,4235.170641
1730,0,78,1,154.991856,1135.519834
3911,1,55,0,129.9621,1426.604038
580,4,26,1,229.993134,1252.155771
9942,1,80,0,92.48802,5887.667168
5840,2,77,1,184.9647,5479.036356
8272,1,66,0,174.9699,6525.625338
7276,0,52,1,212.6228,6210.36612
1492,3,51,0,162.460772,1203.486183
9110,0,33,0,149.9776,4974.663293
5611,8,34,1,130.0244,5432.197233
62,1,25,0,194.976769,704.7540406
5472,0,70,0,137.4836,5320.166858
3906,2,69,0,152.4579,2131.892874
6532,4,22,0,267.6427,4460.286319
403,3,20,1,184.978458,713.364269
333,1,69,1,152.495236,557.0118807
2085,1,36,1,129.9778,1557.295826
9558,0,34,0,104.9643,5420.429624
165,3,34,1,202.682861,2120.673828
4380,1,83,0,149.9845,877.990892
2716,5,38,1,174.9755,2790.931185
8924,1,42,0,159.965,5161.84319
7347,6,81,0,134.9509,5499.748153
5454,3,68,0,169.9671,3491.783586
7047,3,46,0,197.4725,5906.275909
1335,4,30,1,164.985293,1464.442974
8699,1,87,0,117.4872,6244.295389
1660,1,56,0,114.950905,1420.927135
3579,2,43,0,220.1185,1280.600763
754,2,86,0,127.458638,1103.202075
6585,0,37,0,204.9797,5635.691786
707,2,78,1,277.63748,1780.791626
3015,4,71,0,192.4567,1071.697033
8559,2,78,0,214.9663,4342.047465
9876,3,82,0,210.1051,5873.892189
9583,3,19,0,137.4392,3600.119372
8929,0,61,1,190.1737,6489.928767
9557,3,51,0,159.965,5923.027721
8984,1,83,0,159.9476,4705.493469
1835,0,51,0,92.455141,798.4275185
2997,1,20,1,152.4624,1059.664803
5428,1,80,0,192.4567,5733.035422
3880,3,19,1,255.1417,1553.257429
7157,3,87,0,200.1323,6816.033585
5082,3,85,0,152.4579,5435.713342
9115,0,62,0,192.4885,4163.015502
7245,2,26,0,192.4567,5965.540287
5401,3,85,0,149.9483,5398.347301
5396,1,69,0,200.1323,5197.361049
9428,2,42,1,152.5022,5324.687949
2247,1,18,0,172.5034,1151.972963
836,0,47,0,220.132293,720.5035962
8395,1,39,1,184.9785,3747.78242
9043,3,29,1,257.6375,7096.494932
433,2,88,0,134.950905,243.2617759
3379,2,22,1,137.4978,1600.620121
6818,4,46,0,149.9707,4803.633727
8132,6,81,1,207.4811,6218.7988
9622,4,75,0,220.1149,5628.746728
6067,1,24,0,192.4885,6243.997319
1194,6,75,1,194.988208,779.392646
6935,0,22,1,152.4555,6309.069748
5462,1,62,0,214.9525,5088.803181
3072,0,43,0,162.4538,1069.09373
3045,8,83,0,117.4858,1182.278269
3264,1,81,0,124.9607,535.7389183
2730,2,35,0,127.5067,723.6126048
3434,3,53,0,192.4705,1752.77238
434,1,40,0,182.490006,676.6465414
3273,1,19,0,207.6094,757.2197489
7002,1,47,0,112.4844,5814.158774
9727,0,21,0,147.4564,6195.027927
105,0,69,0,204.963371,2294.781131
3316,7,18,0,230.1051,1413.736327
1657,2,55,1,184.961033,1088.89675
1534,3,58,1,222.665436,1940.626426
4681,0,21,0,242.6106,1667.235527
8814,0,56,1,137.4686,4865.052135
9003,3,32,1,277.6513,6021.620867
6623,2,30,1,172.4624,5890.098766
1444,4,50,0,182.476229,1173.415489
215,3,54,0,232.637807,2401.406545
5357,2,66,0,92.45514,4747.190141
9219,2,52,1,207.4811,6486.342263
6323,0,48,0,197.6288,6098.13029
4990,1,82,0,197.6288,1045.005193
1420,2,36,0,192.440432,1088.288955
9517,1,38,1,169.9741,4305.698234
8607,4,44,0,114.9658,4393.579424
182,4,59,0,240.114868,2464.577489
4353,3,54,1,107.4958,1149.045043
8701,3,34,0,169.9447,6342.815783
2447,0,57,0,235.1372,1244.139414
5322,8,37,0,194.9992,6335.816115
8046,4,39,0,210.1051,6253.824131
5685,3,85,0,275.1198,6149.65603
3533,10,48,0,139.9349,1485.319376
8245,3,45,0,275.1336,6621.872123
7977,4,35,1,104.9923,5228.370034
3699,0,53,0,174.9699,2587.895755
71,4,60,1,212.655686,2676.789803
545,0,86,0,245.146969,1489.301457
1205,0,81,1,95.019486,876.3492188
3079,2,55,0,152.4742,2196.280451
9107,6,23,1,117.4686,6503.687238
9121,0,43,0,172.4733,5280.921374
9681,3,40,0,147.4564,4977.814552
6181,0,89,0,222.6281,6066.459973
8330,3,82,0,92.5018,4445.615287
4285,2,51,0,149.9845,1224.72764
4008,1,50,0,139.9678,520.3000287
8714,1,81,1,149.989,5104.379413
878,5,39,1,184.993915,1801.182918
8061,2,46,0,129.9483,5479.424336
197,1,34,1,139.979239,1708.614019
9747,3,71,1,182.4653,5294.992478
4011,1,50,0,227.4754,895.8563668
9963,1,41,0,204.9797,5080.902489
2572,0,28,0,179.9476,528.989098
3754,3,65,0,114.9658,907.2332556
9248,0,26,0,275.1336,6246.940881
8629,4,63,1,169.9741,5260.956377
9369,2,76,0,92.5018,5953.601251
6160,4,40,1,175.0211,5105.294837
4792,2,56,0,194.9663,1215.716688
5338,2,71,0,204.9797,5765.833852
3025,0,64,0,262.6106,1221.605576
2719,1,37,1,207.4811,730.8534585
8656,1,76,0,92.45514,4324.605332
6917,4,77,1,152.4624,5708.50306
3985,4,62,0,159.9805,577.5034833
7309,1,76,0,172.4705,5777.009445
5954,2,69,0,114.9509,5216.869795
3845,4,33,0,192.4404,824.1074963
2683,2,19,1,154.9618,1495.619695
4025,2,36,0,159.9794,2095.117873
8716,2,47,1,152.4624,6553.155711
3140,2,26,1,177.6508,921.6983239
4238,0,54,1,184.961,1132.634807
219,5,41,0,124.960655,2409.195918
6619,0,80,0,232.6378,6215.478436
9607,1,53,0,194.9992,6293.106347
5269,2,89,1,155.0084,4520.861055
2544,0,54,1,245.132,991.6890153
2871,4,34,0,149.9447,1195.475034
1245,1,69,0,232.637807,1692.566285
421,1,65,0,152.457857,2223.835601
6228,2,64,1,225.1457,6684.346075
2059,1,68,0,102.4746,1784.938558
8494,2,53,1,190.1737,5779.47654
6435,0,45,0,79.97886,5389.491157
3423,1,69,0,182.4762,1033.144943
4511,7,58,0,117.4392,1453.3619
1167,3,35,0,175.133074,2019.788427
255,0,33,1,190.173699,1514.131966
416,1,29,0,200.165175,1119.610001
9176,3,68,0,242.6143,5728.24521
3470,2,69,1,149.9598,2534.437264
3051,2,27,0,232.6707,2483.369395
760,5,76,0,124.964303,580.5443061
1386,3,24,0,192.470522,1437.241364
655,5,52,0,149.984492,764.893446
1202,9,57,0,79.978861,367.3059091
2414,0,54,0,159.9656,1702.870167
5580,0,76,0,220.1615,5933.314519
5994,1,26,0,104.9781,6191.373013
5295,2,89,0,172.4742,5661.61911
3056,4,21,1,257.6375,1900.983013
2831,3,42,1,235.1591,1114.048401
2971,3,55,0,139.9512,1209.707399
329,0,52,0,169.967067,2042.113893
4271,0,27,1,182.4653,1770.233657
5995,1,43,0,192.4404,5560.7204
4393,1,30,0,192.4885,693.5913883
2064,4,46,0,139.9816,1400.209666
8302,1,29,0,182.4608,6327.647329
9014,1,53,0,255.1198,6693.382735
9330,0,76,0,124.9607,5950.933762
5170,0,22,0,157.4698,5831.590077
4430,2,24,1,154.9618,1394.025763
1282,3,65,0,192.440432,547.9869964
3382,1,56,0,134.9509,2059.963787
2637,2,76,1,197.484,2275.291432
3329,0,22,1,235.1417,1741.054382
6437,1,47,0,127.4738,6450.493796
5019,2,30,1,257.6549,6388.31821
7325,1,49,0,104.9781,4879.170769
3796,2,31,1,217.4702,1921.943744
2664,6,84,0,159.9942,834.0925038
8283,2,64,0,240.1149,4849.21743
1283,2,44,0,152.457857,1768.55004
4149,3,22,0,127.4421,969.8255583
1363,4,25,1,142.452604,2743.734408
1438,0,35,0,127.442069,1968.581014
9629,0,20,1,222.6326,6618.320348
3442,0,28,0,162.4608,1259.0664
57,1,73,0,114.950905,1324.330108
4598,3,20,0,144.9607,463.6732561
8480,0,72,1,222.6326,6840.191109
5366,4,33,0,114.9509,4527.054831
1845,2,74,0,112.455141,868.5732588
5516,0,80,0,232.624,5155.317217
8574,2,39,1,95.00571,4170.086495
6264,2,74,1,207.4673,4364.095122
2881,4,27,0,137.4836,1091.509603
1744,4,24,0,92.455141,1750.284767
8399,0,89,1,172.4848,5540.302436
4170,0,78,0,182.4676,1198.334446
5198,2,26,0,252.624,5209.371279
8994,0,89,0,125.0073,5934.963982
741,2,55,0,124.97808,395.2218567
9067,8,87,0,169.9928,5717.977095
1625,1,58,0,162.493654,1385.152156
525,3,56,0,139.99789,522.7806578
8000,0,76,1,245.132,6013.898703
4420,1,77,1,152.4884,625.201163
5427,3,67,1,210.127,5688.676981
6690,0,32,1,265.1283,5897.719086
7383,2,78,0,169.9447,4681.080835
436,3,63,0,149.962093,1316.145864
2961,4,44,1,117.4686,1574.707587
309,0,50,0,139.99789,683.8622599
1566,1,70,0,149.944668,1317.69652
2632,4,18,0,137.4872,464.4350832
5598,0,58,1,107.4806,4197.55311
9478,1,34,1,257.6375,6284.948965
402,4,52,0,139.951231,794.9581116
3827,4,65,1,149.989,1833.860705
882,3,73,0,152.47417,1109.108163
3998,1,40,0,149.9621,798.4043093
7119,3,28,1,217.484,5857.586671
3266,1,52,0,157.4698,804.0993561
8407,4,57,0,220.1323,3668.332806
5010,3,80,0,162.4676,6554.853473
5737,4,41,0,172.4579,5615.849093
5555,2,49,1,132.466,4711.28064
289,8,62,1,245.131966,954.0290712
5565,1,41,1,212.6228,5739.181377
8325,3,35,1,204.961,5593.020458
2624,2,33,0,162.5005,3042.656083
8860,2,56,0,139.9512,5954.856404
477,1,59,0,139.981577,1551.398147
8592,3,89,0,167.4564,5873.629847
9714,0,65,0,159.983,5307.208545
6523,0,77,0,139.9678,5527.078856
3112,8,86,1,162.4689,1708.202326
9471,1,39,0,242.6281,4764.450406
738,3,79,1,154.991856,1226.543716
3134,2,45,0,287.6427,1329.56935
8048,4,47,0,179.9794,5910.417848
6552,2,53,1,127.4783,5282.510146
5408,8,29,0,252.624,4646.632157
5564,1,43,0,222.6143,6723.72149
5329,4,58,1,147.4783,4695.581772
6719,0,84,0,162.4713,4171.400793
5119,1,38,0,139.9678,3877.950833
4620,1,20,0,127.4421,1782.043347
3690,3,77,1,182.497,939.4887657
7717,1,30,1,140.0049,5680.91898
1840,1,60,1,139.95684,1810.920999
1996,1,47,1,119.989722,786.3429747
2400,0,83,0,157.4836,1279.70353
6511,3,85,1,222.65,5066.033383
9357,0,74,0,159.9642,5465.291356
4120,3,56,0,149.9447,1288.736573
5895,3,80,0,182.4676,5874.695874
801,2,20,0,232.62403,1810.319743
8424,0,33,0,172.4742,5666.607489
7681,4,61,0,212.6415,6737.558934
1406,3,87,1,245.174977,937.6860638
5432,0,60,1,142.4689,5312.129835
70,1,63,0,200.132293,1120.241472
9544,4,80,1,127.4958,4836.771242
2760,0,30,0,157.4698,223.4765826
8295,1,41,1,184.961,5517.899709
1587,4,67,0,124.993537,351.7314539
6667,0,58,1,182.4653,4507.354465
8015,5,19,1,162.4653,4397.21741
1075,3,73,0,187.609354,1284.667114
3064,0,75,0,169.9447,381.1393824
6488,1,62,0,137.4684,4769.381102
4706,0,32,1,184.9853,1166.167844
9070,0,33,0,252.6378,6121.363135
2604,2,53,0,159.9349,460.5286853
7739,1,56,0,157.4698,4271.0951
1580,0,43,0,242.657291,871.1409059
5059,1,28,0,207.6094,6427.653862
5754,1,89,0,147.4738,4970.688189
3549,4,34,0,129.9621,1497.624239
410,3,71,1,255.155493,1420.771651
4098,4,70,0,137.4392,1760.029684
6462,3,81,0,200.1185,5951.449014
5602,8,60,1,235.1591,5876.124132
5232,10,59,0,139.9816,5626.09355
3778,1,34,1,142.4526,2066.602785
2727,2,64,0,255.1336,2017.913692
478,6,46,0,124.97808,573.751474
1330,0,42,0,144.960655,941.291001
4036,1,72,1,152.466,1932.932484
9643,6,73,0,137.4392,6060.997249
1778,2,46,0,149.970715,703.2651223
6097,2,22,0,162.447,6021.120111
752,2,43,0,175.133074,1166.469107
5793,1,36,0,112.4551,5727.757032
4061,0,19,0,149.9378,1722.330381
9042,3,58,0,112.4551,5695.648337
6031,2,36,0,149.9621,6000.793836
5899,2,26,0,242.6106,6191.579895
9339,0,19,0,137.4698,4974.114415
9161,1,77,0,112.4844,3347.326138
9997,4,48,1,207.4811,5695.95181
5152,3,64,1,194.9882,4745.32751
469,0,73,0,129.962093,2256.776479
1546,0,74,1,129.976324,418.3354904
6312,3,76,0,187.6094,5849.257593
2684,5,25,1,120.0035,1034.133433
8967,2,30,0,114.9976,5030.841405
6182,0,88,0,184.967,5045.986552
1026,0,59,0,172.47417,1714.188033
5113,4,33,0,184.9634,5012.14381
8563,0,70,0,114.9976,5334.884836
5369,2,57,0,164.967,4463.694644
2355,0,55,0,157.4698,419.4107069
7279,0,84,1,107.5286,5646.557605
3603,0,75,1,265.1283,1524.959035
774,1,29,0,134.950905,598.4998978
6774,4,55,0,204.9634,5974.963224
8810,4,44,0,139.9349,4797.290998
3383,0,51,0,204.9634,655.8888087
642,1,83,0,172.440432,1001.860025
4234,0,69,0,242.6281,924.9657013
3816,6,83,0,207.4754,1575.575608
4105,1,32,0,159.965,1654.594685
9926,2,72,1,197.4702,3903.674979
1109,0,21,0,127.460067,746.9528584
3528,0,30,1,232.6228,1046.538825
3496,1,67,0,172.4742,322.5237064
1421,1,55,0,139.99789,840.1259162
6924,0,85,1,117.5015,5636.386434
3882,0,73,0,124.9643,506.014128
8354,2,25,0,182.4433,4896.176201
6246,1,48,0,149.9621,5791.466648
4939,0,74,1,147.4783,1026.949787
6799,3,87,0,129.9621,5171.93181
7813,3,28,0,147.4421,5392.876359
1681,1,35,1,245.145743,1896.10656
6716,1,64,0,127.4601,5614.673422
634,0,64,0,220.132293,1662.516242
2570,4,81,1,137.4686,494.8412692
7360,6,47,0,104.9781,6349.768903
2167,3,65,1,247.6647,1328.483312
8170,3,53,0,182.4538,4968.873698
8846,1,63,1,217.4702,4863.296508
2826,4,55,1,142.4526,1322.429941
4088,1,61,0,139.9979,1068.365286
6244,2,44,1,119.9568,6676.117614
8365,3,20,0,117.472,5644.627475
3942,9,58,0,200.1323,3174.219068
9180,0,86,1,162.4689,4780.816747
8076,3,52,0,159.983,5228.606985
9196,0,19,0,139.9979,4957.435146
4129,0,40,0,212.6415,1717.407155
1173,0,40,0,242.610632,1614.1637
8669,3,59,0,240.1149,6260.19195
4223,0,76,0,204.9634,700.7755614
4835,8,63,1,127.525,702.3872964
2577,4,61,0,162.4676,1466.444336
1990,0,51,1,142.515576,457.8089454
6974,3,88,0,117.4858,4992.327344
5837,0,36,0,245.147,6854.114445
4533,2,71,0,232.624,1855.20004
3210,1,36,0,137.4836,933.5522742
3856,0,78,1,197.4945,1240.211719
2629,3,76,1,255.1555,1461.269401
7804,1,18,0,127.4421,5980.119936
1411,0,55,1,152.495236,571.3635369
8258,4,44,0,242.6281,5774.455432
7387,1,34,0,104.9643,4996.04596
4304,2,62,0,187.6094,1123.372604
6751,0,27,0,139.9678,6239.882195
6556,2,64,0,162.4538,6557.961131
816,0,29,1,217.470195,1243.779967
2405,1,73,1,152.4798,1427.811261
5398,0,80,0,134.9801,5917.693418
9957,2,51,0,182.447,5179.837965
2132,3,31,0,149.9447,1121.849069
1798,8,20,0,92.455141,2156.405261
3091,1,86,1,107.4958,912.2540105
4185,3,44,0,169.9378,874.5896088
4565,5,47,0,179.9794,729.6672295
5031,4,18,0,162.447,4434.823362
8049,2,42,0,114.9838,4814.158709
123,1,65,0,114.983787,980.9935923
180,0,87,1,174.975543,737.8564608
9251,0,63,0,169.9378,5341.756379
8096,8,54,1,152.4884,4648.662738
6430,1,52,1,277.6513,4693.458553
9738,3,43,1,172.5104,5556.021088
4993,0,65,1,152.4884,1039.380833
1158,5,51,0,162.493654,1152.968935
9004,4,66,0,187.656,5541.635777
1533,1,72,0,200.132293,1773.915003
8993,0,46,0,204.9634,4903.899257
7860,0,34,0,287.6427,4147.013836
9111,1,62,1,207.4811,5052.572623
1536,1,45,0,192.470522,693.1317301
9260,1,47,1,142.4827,5169.811527
5518,7,33,1,129.9778,5646.886372
2606,0,88,0,124.9781,296.0266799
6128,3,49,0,147.4421,3812.770109
9142,3,18,0,114.9509,6174.314028
7459,2,30,0,92.5018,5244.329034
2178,0,46,1,245.175,1344.476361
7991,5,80,1,94.97283,4734.546819
2352,4,82,0,197.4725,1151.98874
9178,1,55,1,127.525,4355.447904
3503,1,75,0,159.9794,1528.092146
2135,4,31,1,202.6829,1639.666431
1481,1,35,0,200.132293,1341.595521
2794,3,82,1,159.9875,602.0049206
4844,1,80,0,124.9607,1771.850524
9781,3,81,0,242.6573,5994.368564
9935,1,49,0,204.9496,5511.102916
4763,1,55,0,192.4705,860.1917234
7192,6,86,1,164.9889,4368.424816
6042,3,72,0,220.1615,4086.565
9637,4,43,0,149.9483,6127.671061
3446,4,56,0,104.9629,732.1459678
8150,2,75,0,230.1051,6316.470196
7766,0,81,0,129.995,5265.014414
3621,0,50,1,184.9853,932.7790894
1953,3,81,0,137.487242,1807.178649
556,1,88,1,162.482694,844.8711719
4265,2,19,0,127.5067,1277.028074
1164,0,23,1,207.49737,1270.22182
1585,5,46,0,169.944668,966.6292325
6152,4,89,0,127.4601,4170.169733
9721,0,55,0,172.4733,4183.300117
5838,0,56,1,245.1612,5385.186807
5262,2,69,0,169.9447,6042.727068
5240,2,61,1,235.1417,6457.917933
7914,2,32,1,162.5007,4668.189279
9163,1,56,1,174.9755,5075.816829
1599,1,87,1,117.468591,962.0380085
7183,4,68,0,202.4433,5732.940723
301,5,77,0,214.952509,750.8768234
9661,1,57,0,159.9642,5623.598666
6948,5,87,0,182.4608,6105.932857
3795,1,74,1,222.65,729.4156023
4573,3,65,0,162.4538,1125.779521
4336,8,33,1,162.4833,2119.656047
2859,7,45,0,137.4836,2060.606368
5695,1,67,0,149.9776,5417.867266
3143,1,42,1,169.9741,1279.680473
1360,4,66,0,164.967019,3293.015758
4534,0,89,0,242.6435,1194.31166
9750,0,84,0,147.4893,6001.860392
5688,2,22,0,147.4421,6069.194377
487,7,87,0,287.642733,1115.476658
7837,2,28,1,210.127,5975.890408
9555,0,22,1,235.1555,6631.578565
5901,0,19,1,174.9618,6399.072403
8117,1,69,1,242.6326,5788.852546
7363,2,43,1,232.652,6416.029238
1153,3,62,0,152.44408,2021.782055
5383,1,21,0,102.4746,3971.685185
9742,0,25,0,172.4579,5453.05668
5425,1,63,0,227.4754,5693.466496
8808,4,72,0,139.9512,5806.10196
5187,4,86,0,182.4608,3965.422778
8410,1,22,0,124.9935,4043.335333
6190,2,76,0,182.4538,5372.192462
9703,0,34,0,137.4684,5914.162068
8270,0,67,1,139.9568,4571.4966
5315,0,67,1,235.1417,5887.65047
9904,1,46,1,95.00571,5564.666753
666,2,37,0,79.978861,333.3304389
3354,2,31,1,162.4526,1455.55459
8852,5,21,1,164.9647,5868.506672
8062,3,36,0,179.9476,5097.174241
643,2,56,1,204.961033,1669.613093
9243,2,88,0,175.1331,4696.683851
177,1,58,1,119.95684,1456.887443
6432,1,52,0,210.1518,5637.867429
9911,3,26,0,139.9349,5607.361744
3439,0,57,0,210.1051,1915.881708
787,4,50,1,129.99153,1848.639719
6392,4,38,1,114.9728,5414.545503
9066,3,46,0,184.9634,6171.94132
9928,1,63,1,215.1591,6092.04938
3203,0,84,1,162.5007,538.9921729
4804,8,68,1,117.4835,1684.339812
7836,1,72,0,240.1149,5292.78252
7941,0,28,0,210.1051,6708.539556
92,0,63,0,222.628057,2138.107161
5763,0,59,0,112.4551,5781.732
9028,2,41,0,114.9658,5932.111783
9505,3,84,1,129.9926,5640.220209
8238,1,66,1,175.0062,4382.473953
1972,0,36,0,169.967067,1267.471074
2906,3,46,0,139.9816,1596.175795
531,3,34,0,149.97755,660.0908173
3636,3,88,0,137.4392,441.303964
997,3,19,1,210.156274,1173.76564
5853,1,60,0,184.9963,3832.149233
4227,1,83,1,152.466,506.3292263
5617,2,59,1,149.9598,4489.267692
2313,3,53,1,257.6375,1799.882577
2155,8,30,1,222.65,2196.073405
5318,2,58,0,204.9496,5474.602288
1428,1,39,1,129.959755,1093.673208
8631,1,62,0,162.4608,6135.9085
6033,8,68,0,164.967,6623.719418
4416,3,76,1,149.9915,583.5711218
8819,0,82,0,275.1336,4546.718887
3086,6,24,0,149.9483,1099.299416
7799,3,27,0,149.9621,4950.374878
9154,5,68,0,192.4885,5714.467771
8210,0,66,1,245.1457,4138.249014
9574,1,61,1,142.4855,5431.697734
9535,1,24,0,160.0122,5218.302234
496,3,85,0,220.132293,1218.124487
3750,3,37,1,222.6326,1931.414865
2322,1,70,0,172.4871,1065.848768
4268,1,27,0,217.4725,1144.50246
3406,4,79,0,157.4836,600.3283664
152,2,72,0,220.118516,1637.201426
7370,0,29,0,182.4608,5964.398265
695,1,20,0,124.97808,2580.979643
4418,2,26,0,159.9349,2150.01852
5698,7,46,0,202.4433,6400.696695
1739,3,20,1,107.48056,1727.703167
3002,3,27,1,174.9919,755.0711809
168,8,57,1,149.959755,1112.937102
6112,1,42,1,222.6326,5693.54601
4623,1,67,0,137.4836,891.754556
2866,0,55,1,139.9568,756.3419475
8545,2,80,1,164.9785,5545.726878
4703,2,29,1,225.1457,2212.982101
2884,4,70,1,107.5286,1520.458929
3032,3,36,0,182.4433,1968.083882
8184,0,85,1,200.1465,5760.636041
8981,1,76,1,127.525,5506.82644
8529,3,75,0,147.4738,4835.295615
5682,2,48,0,142.4713,5473.390798
7210,0,22,1,174.9581,6689.748754
5992,1,79,0,124.9607,4427.447401
2277,1,57,0,127.475,785.7678294
7133,2,22,1,127.482,6002.2228
5706,2,28,1,197.484,6865.467972
7999,1,72,1,117.4686,6168.427344
5293,3,36,0,149.9707,5682.278193
4305,4,89,0,127.4421,946.0176525
7446,0,78,1,207.4974,5806.242503
429,8,25,1,152.479779,2192.693797
7069,0,63,0,182.447,6126.890285
6365,1,44,0,207.6094,6377.657916
4216,0,72,0,194.9663,1201.716157
427,3,61,0,147.473844,1189.578203
2224,2,33,0,162.4676,1792.965757
101,0,69,0,222.660939,1806.135733
9245,5,32,0,179.9656,6153.937297
3308,0,47,1,232.6228,879.1284854
2763,1,33,0,207.6386,2150.497966
5858,2,70,0,127.4738,6167.764392
4739,0,52,0,179.9794,627.8159819
7093,3,88,0,184.9797,4115.795378
9633,1,52,1,94.97283,4395.875018
3287,4,86,0,182.4608,2162.669491
7713,4,59,0,149.9707,5322.807337
7869,3,37,0,232.6378,4180.404092
6068,8,28,0,174.9768,6004.110633
9236,0,24,0,144.9607,4643.404934
3578,1,63,1,197.4945,2499.22788
1466,1,43,1,184.985293,656.1054778
7676,0,33,1,217.484,5595.740821
2235,4,74,0,184.9634,1164.574248
1745,3,76,0,159.965008,884.3816817
9755,1,66,0,162.4676,6124.759369
6095,5,36,1,162.4526,5411.328838
8782,3,55,0,137.4836,5760.474223
9402,8,39,1,222.6362,6687.67953
8372,3,65,0,210.1051,5754.451842
5028,1,35,1,139.9792,5065.133843
9235,7,47,0,232.624,6578.562564
3945,0,31,0,204.9634,880.3136958
6863,1,38,0,184.9496,5014.268899
5351,1,64,0,169.9671,5319.532385
9423,2,66,0,175.1331,4554.912177
2122,2,77,0,104.9643,2679.775265
4973,8,25,1,142.4689,1697.797856
8577,4,48,0,172.4742,3741.804448
3785,7,30,1,202.6829,1711.417233
6873,2,63,1,265.1283,6425.062719
917,8,30,0,112.455141,1447.711265
9395,0,59,1,197.4876,5570.11497
7253,0,41,0,157.4836,5241.582205
8013,0,65,0,139.9349,6285.801266
5822,1,20,1,174.9919,5555.86987
4404,1,48,0,179.9794,1066.677081
4864,0,85,1,149.9598,1178.979911
